time (ms),Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.Cell.beam
1739758284000,-79,18,-5,1
1739758284000,-80,20,-1,3
1739758284000,-83,19,-3,2
1739758284000,-84,20,-2,2
1739758284000,-91,17,-7,1
1739758284000,-72,20,0,3
1739758284000,-77,20,-3,2
1739758284000,-77,19,-4,2
1739758284000,-86,12,-12,1
1739758284000,-81,20,-2,2
1739758284000,-86,16,-7,1
1739758284000,-60,20,7,1
1739758284000,-61,20,7,2
1739758284000,-73,20,8,2
1739758284000,-75,20,7,1
1739758284000,-79,20,-1,3
1739758284000,-84,19,-4,2
1739758284000,-71,20,9,3
1739758284000,-73,20,8,4
1739758284000,-73,20,7,3
1739758284000,-77,20,3,1
1739758284000,-89,20,-3,2
1739758284000,-94,16,-7,1
1739758284000,-37,20,-1,3
1739758284000,-40,20,-3,2
1739758284000,-92,16,-7,3
1739758284000,-102,7,-17,2
1739758284000,-77,20,0,3
1739758284000,-85,17,-6,2
1739758284000,-81,20,3,2
1739758284000,-82,20,2,1
1739758284000,-57,20,8,2
1739758284000,-58,20,7,1
1739758284000,-64,20,5,2
1739758284000,-65,20,4,4
1739758284000,-62,20,8,2
1739758284000,-63,20,7,1
1739758284000,-40,20,-1,1
1739758284000,-40,20,-2,2
1739758284000,-61,20,6,3
1739758284000,-65,20,3,2
1739758284000,-72,20,-1,3
1739758284000,-78,20,-3,2
1739758284000,-73,20,1,2
1739758284000,-74,20,1,3
1739758284000,-58,20,7,1
1739758284000,-59,20,8,2
1739758284000,-55,20,7,2
1739758284000,-60,20,5,1
1739758284000,-82,20,-1,3
1739758284000,-87,18,-5,2
1739758284000,-65,20,-1,2
1739758284000,-71,17,-7,1
1739758284000,-76,20,6,2
1739758284000,-74,20,7,3
1739758284000,-86,20,0,1
1739758284000,-86,20,0,2
1739758284000,-78,20,-1,2
1739758284000,-82,18,-6,1
1739758284000,-77,19,-4,4
1739758284000,-80,16,-7,2
1739758284000,-52,20,7,2
1739758284000,-53,20,6,1
1739758284000,-76,20,5,2
1739758284000,-77,20,4,1
1739758284000,-81,20,-1,3
1739758284000,-84,20,-3,2
1739758284000,-72,19,-3,2
1739758284000,-77,17,-7,1
1739758284000,-80,20,0,2
1739758284000,-81,20,0,1
1739758284000,-83,20,2,2
1739758284000,-85,20,1,1
1739758284000,-98,12,-12,4
1739758284000,-111,-1,-24,2
1739758284000,-66,20,8,2
1739758284000,-67,20,6,1
1739758284000,-103,8,-16,1
1739758284000,-104,7,-17,2
1739758284000,-54,20,7,1
1739758284000,-55,20,8,2
1739758284000,-88,17,-6,3
1739758284000,-93,13,-11,2
1739758284000,-81,20,4,1
1739758284000,-83,20,2,2
1739758284000,-90,16,-8,2
1739758284000,-93,12,-12,1
1739758284000,-81,20,0,2
1739758284000,-83,20,-3,1
1739758284000,-75,18,-5,2
1739758284000,-82,16,-8,1
1739758284000,-88,20,-3,1
1739758284000,-89,19,-4,2
1739758284000,-77,20,1,2
1739758284000,-76,20,2,3
1739758284000,-68,20,0,3
1739758284000,-75,19,-4,2
1739758284000,-65,20,7,2
1739758284000,-67,20,6,3
1739758284000,-89,16,-7,2
1739758284000,-95,13,-11,1
1739758284000,-79,20,2,1
1739758284000,-80,20,2,2
1739758284000,-86,20,-3,2
1739758284000,-91,16,-8,1
1739758284000,-42,20,6,1
1739758284000,-42,20,5,2
1739758284000,-56,20,8,2
1739758284000,-57,20,6,1
1739758284000,-76,20,8,3
1739758284000,-83,20,2,2
1739758284000,-82,20,2,2
1739758284000,-81,20,3,3
1739758284000,-57,20,8,2
1739758284000,-60,20,6,1
1739758284000,-55,20,8,2
1739758284000,-57,20,6,1
1739758284000,-71,20,-2,2
1739758284000,-74,18,-5,1
1739758284000,-75,20,5,3
1739758284000,-79,20,1,2
1739758284000,-71,20,-3,2
1739758284000,-77,17,-7,1
1739758284000,-80,20,1,3
1739758284000,-82,20,1,4
1739758284000,-73,20,4,2
1739758284000,-78,20,3,1
1739758284000,-91,18,-5,1
1739758284000,-92,17,-6,2
1739758284000,-78,19,-3,1
1739758284000,-79,20,-2,2
1739758284000,-76,20,6,2
1739758284000,-77,20,5,3
1739758284000,-78,20,2,2
1739758284000,-56,20,8,2
1739758284000,-58,20,6,1
1739758284000,-76,20,2,2
1739758284000,-75,20,-2,2
1739758284000,-82,16,-8,1
1739758284000,-92,14,-10,2
1739758284000,-96,10,-14,1
1739758284000,-93,17,-7,2
1739758284000,-95,15,-9,1
1739758284000,-73,20,-3,2
1739758284000,-75,18,-5,1
1739758284000,-96,15,-9,3
1739758284000,-108,3,-21,2
1739758284000,-102,9,-15,3
1739758284000,-106,5,-19,2
1739758284000,-81,20,2,4
1739758284000,-83,20,1,3
1739758284000,-77,20,6,3
1739758284000,-79,20,3,4
1739758284000,-66,20,0,3
1739758284000,-69,19,-3,2
1739758284000,-80,17,-7,2
1739758284000,-82,15,-9,1
1739758284000,-89,17,-6,3
1739758284000,-97,10,-14,2
1739758284000,-78,19,-3,4
1739758284000,-86,13,-11,2
1739758284000,-89,20,-2,2
1739758284000,-90,19,-3,1
1739758284000,-77,20,7,2
1739758284000,-78,20,7,3
1739758284000,-81,20,-2,2
1739758284000,-83,19,-4,1
1739758284000,-71,20,10,3
1739758284000,-77,20,6,2
1739758284000,-81,20,-3,2
1739758284000,-86,17,-7,1
1739758284000,-84,16,-8,4
1739758284000,-97,3,-21,2
1739758284000,-82,19,-4,2
1739758284000,-89,15,-9,1
1739758284000,-83,16,-8,2
1739758284000,-86,14,-10,1
1739758284000,-77,20,3,3
1739758284000,-80,20,2,2
1739758284000,-79,20,3,2
1739758284000,-87,18,-5,4
1739758284000,-94,12,-12,2
1739758284000,-76,20,-3,2
1739758284000,-84,15,-9,1
1739758284000,-69,20,1,2
1739758284000,-67,20,3,3
1739758284000,-87,16,-7,2
1739758284000,-88,14,-10,1
1739758284000,-40,20,12,2
1739758284000,-43,20,12,1
1739758284000,-77,20,1,2
1739758284000,-76,19,-4,2
1739758284000,-79,17,-7,1
1739758284000,-48,20,8,2
1739758284000,-49,20,6,1
1739758284000,-85,20,0,2
1739758284000,-86,20,-1,1
1739758284000,-86,19,-3,3
1739758284000,-89,17,-6,2
1739758284000,-64,20,-2,2
1739758284000,-72,16,-8,1
1739758284000,-76,20,4,1
1739758284000,-78,20,4,2
1739758284000,-62,20,6,1
1739758284000,-62,20,7,2
1739758284000,-74,20,-2,2
1739758284000,-75,19,-3,1
1739758284000,-78,20,4,2
1739758284000,-82,20,3,3
1739758284000,-72,20,0,3
1739758284000,-84,14,-10,2
1739758284000,-87,20,-2,1
1739758284000,-89,19,-4,2
1739758284000,-78,20,0,3
1739758284000,-81,19,-4,2
1739758284000,-64,20,10,2
1739758284000,-68,20,9,1
1739758284000,-74,20,-2,3
1739758284000,-78,15,-9,2
1739758284000,-81,20,-2,3
1739758284000,-85,17,-6,1
1739758284000,-87,16,-8,3
1739758284000,-97,7,-17,2
1739758284000,-89,20,-3,2
1739758284000,-90,19,-4,1
1739758284000,-63,20,6,2
1739758284000,-64,20,5,1
1739758284000,-59,20,8,2
1739758284000,-63,20,6,1
1739758284000,-70,20,-1,2
1739758284000,-73,20,-2,1
1739758284000,-76,20,7,4
1739758284000,-77,20,6,3
1739758284000,-79,20,4,2
1739758284000,-81,20,2,3
1739758284000,-72,20,7,2
1739758284000,-73,20,5,1
1739758284000,-79,20,7,2
1739758284000,-41,20,9,2
1739758284000,-44,20,8,1
1739758284000,-85,19,-4,2
1739758284000,-88,18,-6,1
1739758284000,-85,20,1,3
1739758284000,-75,20,-3,2
1739758284000,-79,19,-4,1
1739758284000,-71,20,8,3
1739758284000,-71,20,9,4
1739758284000,-80,20,5,3
1739758284000,-83,20,3,4
1739758284000,-76,20,-1,2
1739758284000,-77,19,-3,1
1739758284000,-85,20,1,1
1739758284000,-85,20,1,2
1739758284000,-84,20,0,2
1739758284000,-90,18,-5,1
1739758284000,-76,20,0,2
1739758284000,-79,19,-4,1
1739758284000,-73,20,-2,1
1739758284000,-75,20,2,2
1739758284000,-83,20,3,2
1739758284000,-79,18,-5,2
1739758284000,-83,17,-7,1
1739758284000,-76,20,-2,2
1739758284000,-78,18,-5,1
1739758284000,-81,20,4,2
1739758284000,-82,20,4,1
1739758284000,-74,20,-1,2
1739758284000,-80,18,-5,1
1739758284000,-65,20,1,2
1739758284000,-68,20,7,2
1739758284000,-72,20,3,1
1739758284000,-53,20,9,2
1739758284000,-55,20,7,1
1739758284000,-82,20,-2,3
1739758284000,-87,18,-5,2
1739758284000,-92,18,-5,1
1739758284000,-93,17,-6,2
1739758284000,-71,20,6,1
1739758284000,-77,20,6,2
1739758284000,-70,20,7,2
1739758284000,-74,20,4,1
1739758284000,-75,20,-1,3
1739758284000,-80,19,-3,2
1739758284000,-84,20,-2,2
1739758284000,-85,20,-3,1
1739758284000,-71,20,3,2
1739758284000,-73,20,1,1
1739758284000,-74,20,2,3
1739758284000,-79,17,-6,3
1739758284000,-86,13,-11,2
1739758284000,-77,20,5,2
1739758284000,-78,20,5,1
1739758284000,-57,20,0,1
1739758284000,-57,20,1,2
1739758284000,-57,20,8,2
1739758284000,-61,20,6,1
1739758284000,-78,19,-4,4
1739758284000,-86,12,-12,2
1739758284000,-69,20,-1,3
1739758284000,-73,18,-5,1
1739758284000,-71,20,6,3
1739758284000,-73,20,5,4
1739758284000,-49,20,8,2
1739758284000,-51,20,6,1
1739758284000,-68,20,10,3
1739758284000,-68,20,10,4
1739758284000,-91,18,-5,2
1739758284000,-93,17,-7,1
1739758284000,-74,20,8,3
1739758284000,-79,20,5,2
1739758284000,-64,20,6,1
1739758284000,-65,20,7,2
1739758284000,-68,20,7,2
1739758284000,-69,20,6,1
1739758284000,-75,20,5,1
1739758284000,-78,20,4,2
1739758284000,-85,20,1,1
1739758284000,-80,20,-3,2
1739758284000,-88,14,-10,1
1739758284000,-83,20,1,3
1739758284000,-83,20,1,4
1739758284000,-45,20,1,4
1739758284000,-48,20,1,3
1739758284000,-73,20,-2,2
1739758284000,-76,18,-5,1
1739758284000,-34,20,3,2
1739758284000,-36,20,1,1
1739758284000,-78,20,-2,2
1739758284000,-84,17,-6,1
1739758284000,-83,20,-3,3
1739758284000,-87,16,-8,2
1739758284000,-41,20,-1,2
1739758284000,-46,20,-2,1
1739758284000,-67,20,0,1
1739758284000,-67,20,1,2
1739758284000,-86,18,-5,3
1739758284000,-98,8,-16,2
1739758284000,-61,20,7,1
1739758284000,-61,20,7,2
1739758284000,-64,20,6,2
1739758284000,-62,20,6,3
1739758285000,-79,20,5,1
1739758285000,-79,20,5,2
1739758285000,-70,20,10,2
1739758285000,-75,20,6,1
1739758285000,-92,15,-9,3
1739758285000,-101,7,-17,2
1739758285000,-79,20,5,2
1739758285000,-83,20,2,1
1739758285000,-78,20,5,1
1739758285000,-79,20,4,2
1739758285000,-83,19,-3,2
1739758285000,-87,17,-7,1
1739758285000,-72,20,6,2
1739758285000,-73,20,5,1
1739758285000,-87,18,-5,3
1739758285000,-94,11,-13,2
1739758285000,-72,20,-3,2
1739758285000,-76,18,-5,1
1739758285000,-71,20,3,2
1739758285000,-73,20,1,1
1739758285000,-92,16,-8,3
1739758285000,-96,12,-12,2
1739758285000,-74,20,3,1
1739758285000,-77,20,3,2
1739758285000,-72,20,5,2
1739758285000,-74,20,4,1
1739758285000,-87,19,-4,2
1739758285000,-90,16,-7,1
1739758285000,-85,20,1,2
1739758285000,-84,20,2,3
1739758285000,-79,20,7,4
1739758285000,-82,20,4,3
1739758285000,-80,20,4,3
1739758285000,-74,17,-6,2
1739758285000,-75,14,-10,1
1739758285000,-84,20,0,2
1739758285000,-85,20,-1,1
1739758285000,-74,20,-2,2
1739758285000,-78,19,-4,1
1739758285000,-71,20,-2,2
1739758285000,-80,10,-14,1
1739758285000,-74,20,6,2
1739758285000,-76,20,5,1
1739758285000,-66,20,4,2
1739758285000,-45,20,1,2
1739758285000,-75,20,3,2
1739758285000,-78,20,1,1
1739758285000,-71,20,4,2
1739758285000,-74,20,1,1
1739758285000,-74,20,-2,2
1739758285000,-79,18,-6,1
1739758285000,-80,20,-2,3
1739758285000,-83,19,-4,2
1739758285000,-84,20,-3,2
1739758285000,-91,16,-7,1
1739758285000,-72,20,-1,3
1739758285000,-77,19,-3,2
1739758285000,-77,19,-4,2
1739758285000,-86,12,-12,1
1739758285000,-81,20,-3,2
1739758285000,-86,16,-8,1
1739758285000,-60,20,6,1
1739758285000,-61,20,6,2
1739758285000,-73,20,8,2
1739758285000,-75,20,7,1
1739758285000,-79,20,-2,3
1739758285000,-84,19,-5,2
1739758285000,-71,20,9,3
1739758285000,-73,20,8,4
1739758285000,-73,20,7,3
1739758285000,-77,20,3,1
1739758285000,-89,20,-3,2
1739758285000,-94,16,-7,1
1739758285000,-37,20,-1,3
1739758285000,-40,19,-4,2
1739758285000,-92,16,-8,3
1739758285000,-102,7,-17,2
1739758285000,-77,20,-1,3
1739758285000,-85,17,-7,2
1739758285000,-81,20,3,2
1739758285000,-82,20,2,1
1739758285000,-57,20,8,2
1739758285000,-58,20,7,1
1739758285000,-64,20,5,2
1739758285000,-65,20,4,4
1739758285000,-62,20,8,2
1739758285000,-63,20,7,1
1739758285000,-40,20,-2,1
1739758285000,-40,20,-2,2
1739758285000,-61,20,6,3
1739758285000,-65,20,3,2
1739758285000,-72,20,-1,3
1739758285000,-78,19,-4,2
1739758285000,-73,20,0,2
1739758285000,-77,20,-3,1
1739758285000,-58,20,7,1
1739758285000,-59,20,8,2
1739758285000,-55,20,7,2
1739758285000,-60,20,4,1
1739758285000,-82,20,-1,3
1739758285000,-87,18,-5,2
1739758285000,-65,20,-2,2
1739758285000,-71,16,-7,1
1739758285000,-76,20,6,2
1739758285000,-74,20,7,3
1739758285000,-86,20,0,1
1739758285000,-86,20,0,2
1739758285000,-78,20,-1,2
1739758285000,-82,17,-6,1
1739758285000,-77,18,-5,4
1739758285000,-80,16,-8,2
1739758285000,-52,20,7,2
1739758285000,-53,20,6,1
1739758285000,-76,20,5,2
1739758285000,-77,20,4,1
1739758285000,-81,20,-2,3
1739758285000,-84,19,-3,2
1739758285000,-72,19,-4,2
1739758285000,-77,16,-7,1
1739758285000,-80,20,-1,2
1739758285000,-81,20,-1,1
1739758285000,-83,20,2,2
1739758285000,-85,20,1,1
1739758285000,-98,12,-12,4
1739758285000,-111,-1,-24,2
1739758285000,-66,20,7,2
1739758285000,-67,20,6,1
1739758285000,-103,8,-16,1
1739758285000,-104,7,-17,2
1739758285000,-54,20,7,1
1739758285000,-55,20,8,2
1739758285000,-88,17,-6,3
1739758285000,-93,13,-11,2
1739758285000,-81,20,4,1
1739758285000,-83,20,2,2
1739758285000,-90,16,-8,2
1739758285000,-93,12,-12,1
1739758285000,-81,20,-1,2
1739758285000,-83,19,-3,1
1739758285000,-75,18,-5,2
1739758285000,-82,15,-8,1
1739758285000,-88,20,-3,1
1739758285000,-89,19,-4,2
1739758285000,-77,20,1,2
1739758285000,-76,20,2,3
1739758285000,-68,20,0,3
1739758285000,-75,18,-5,2
1739758285000,-65,20,6,2
1739758285000,-67,20,6,3
1739758285000,-89,16,-7,2
1739758285000,-95,13,-11,1
1739758285000,-79,20,2,1
1739758285000,-80,20,2,2
1739758285000,-86,20,-3,2
1739758285000,-91,16,-8,1
1739758285000,-42,20,6,1
1739758285000,-42,20,5,2
1739758285000,-56,20,7,2
1739758285000,-57,20,6,1
1739758285000,-76,20,8,3
1739758285000,-83,20,2,2
1739758285000,-82,20,2,2
1739758285000,-81,20,2,3
1739758285000,-57,20,7,2
1739758285000,-60,20,6,1
1739758285000,-55,20,8,2
1739758285000,-57,20,5,1
1739758285000,-71,20,-2,2
1739758285000,-74,18,-6,1
1739758285000,-75,20,4,3
1739758285000,-79,20,1,2
1739758285000,-71,19,-3,2
1739758285000,-77,16,-7,1
1739758285000,-80,20,1,3
1739758285000,-73,20,4,2
1739758285000,-78,20,3,1
1739758285000,-91,18,-5,1
1739758285000,-92,17,-6,2
1739758285000,-78,19,-4,1
1739758285000,-79,20,-3,2
1739758285000,-76,20,6,2
1739758285000,-77,20,5,3
1739758285000,-78,20,2,2
1739758285000,-56,20,7,2
1739758285000,-58,20,6,1
1739758285000,-76,20,2,2
1739758285000,-75,20,-3,2
1739758285000,-82,15,-8,1
1739758285000,-92,14,-10,2
1739758285000,-96,10,-14,1
1739758285000,-93,17,-7,2
1739758285000,-95,15,-9,1
1739758285000,-73,19,-4,2
1739758285000,-75,18,-6,1
1739758285000,-96,15,-9,3
1739758285000,-108,3,-21,2
1739758285000,-102,9,-16,3
1739758285000,-106,5,-19,2
1739758285000,-81,20,2,4
1739758285000,-83,20,1,3
1739758285000,-77,20,6,3
1739758285000,-79,20,3,4
1739758285000,-66,20,-1,3
1739758285000,-69,19,-4,2
1739758285000,-80,16,-7,2
1739758285000,-82,15,-9,1
1739758285000,-89,17,-7,3
1739758285000,-97,10,-15,2
1739758285000,-78,19,-3,4
1739758285000,-86,13,-11,2
1739758285000,-89,20,-2,2
1739758285000,-90,19,-3,1
1739758285000,-77,20,7,2
1739758285000,-78,20,7,3
1739758285000,-81,20,-2,2
1739758285000,-83,19,-4,1
1739758285000,-71,20,10,3
1739758285000,-77,20,6,2
1739758285000,-81,20,-3,2
1739758285000,-86,16,-7,1
1739758285000,-84,15,-9,4
1739758285000,-97,2,-22,2
1739758285000,-82,19,-4,2
1739758285000,-89,14,-10,1
1739758285000,-83,16,-8,2
1739758285000,-86,14,-10,1
1739758285000,-77,20,3,3
1739758285000,-80,20,2,2
1739758285000,-79,20,3,2
1739758285000,-87,18,-6,4
1739758285000,-94,12,-13,2
1739758285000,-76,20,-3,2
1739758285000,-84,15,-9,1
1739758285000,-69,20,0,2
1739758285000,-74,19,-4,1
1739758285000,-87,16,-8,2
1739758285000,-88,14,-10,1
1739758285000,-40,20,12,2
1739758285000,-43,20,12,1
1739758285000,-77,20,1,2
1739758285000,-76,19,-4,2
1739758285000,-79,16,-7,1
1739758285000,-48,20,8,2
1739758285000,-49,20,6,1
1739758285000,-85,20,0,2
1739758285000,-86,20,-1,1
1739758285000,-86,19,-3,3
1739758285000,-89,17,-6,2
1739758285000,-64,20,-2,2
1739758285000,-72,15,-9,1
1739758285000,-76,20,4,1
1739758285000,-78,20,4,2
1739758285000,-62,20,5,1
1739758285000,-62,20,7,2
1739758285000,-74,20,-2,2
1739758285000,-75,19,-4,1
1739758285000,-78,20,4,2
1739758285000,-82,20,2,3
1739758285000,-72,20,0,3
1739758285000,-84,13,-11,2
1739758285000,-87,20,-2,1
1739758285000,-89,19,-4,2
1739758285000,-78,20,-1,3
1739758285000,-81,19,-4,2
1739758285000,-64,20,10,2
1739758285000,-68,20,9,1
1739758285000,-74,20,-2,3
1739758285000,-78,15,-9,2
1739758285000,-81,20,-3,3
1739758285000,-85,17,-7,1
1739758285000,-87,15,-9,3
1739758285000,-97,7,-18,2
1739758285000,-89,20,-3,2
1739758285000,-90,19,-4,1
1739758285000,-63,20,6,2
1739758285000,-64,20,5,1
1739758285000,-59,20,7,2
1739758285000,-63,20,6,1
1739758285000,-70,20,-2,2
1739758285000,-73,20,-3,1
1739758285000,-76,20,6,4
1739758285000,-77,20,6,3
1739758285000,-79,20,3,2
1739758285000,-81,20,2,3
1739758285000,-72,20,7,2
1739758285000,-73,20,5,1
1739758285000,-79,20,7,2
1739758285000,-41,20,9,2
1739758285000,-44,20,8,1
1739758285000,-85,19,-4,2
1739758285000,-88,17,-6,1
1739758285000,-85,20,1,3
1739758285000,-75,19,-3,2
1739758285000,-79,19,-4,1
1739758285000,-71,20,8,3
1739758285000,-71,20,9,4
1739758285000,-80,20,5,3
1739758285000,-83,20,3,4
1739758285000,-76,20,-2,2
1739758285000,-77,19,-4,1
1739758285000,-85,20,1,1
1739758285000,-85,20,1,2
1739758285000,-84,20,0,2
1739758285000,-90,18,-5,1
1739758285000,-76,20,-1,2
1739758285000,-79,18,-5,1
1739758285000,-73,20,-3,1
1739758285000,-75,20,1,2
1739758285000,-83,20,3,2
1739758285000,-79,18,-5,2
1739758285000,-83,16,-7,1
1739758285000,-76,20,-2,2
1739758285000,-78,18,-6,1
1739758285000,-81,20,4,2
1739758285000,-82,20,4,1
1739758285000,-74,20,-2,2
1739758285000,-80,18,-5,1
1739758285000,-65,20,1,2
1739758285000,-68,20,6,2
1739758285000,-72,20,3,1
1739758285000,-53,20,9,2
1739758285000,-55,20,7,1
1739758285000,-82,20,-2,3
1739758285000,-87,18,-5,2
1739758285000,-92,18,-5,1
1739758285000,-93,17,-6,2
1739758285000,-71,20,6,1
1739758285000,-77,20,6,2
1739758285000,-70,20,7,2
1739758285000,-74,20,4,1
1739758285000,-75,20,-1,3
1739758285000,-80,19,-3,2
1739758285000,-84,20,-2,2
1739758285000,-85,19,-3,1
1739758285000,-71,20,2,2
1739758285000,-73,20,1,1
1739758285000,-74,20,2,3
1739758285000,-79,17,-7,3
1739758285000,-86,13,-11,2
1739758285000,-77,20,5,2
1739758285000,-78,20,5,1
1739758285000,-57,20,0,1
1739758285000,-57,20,1,2
1739758285000,-57,20,8,2
1739758285000,-61,20,5,1
1739758285000,-78,19,-4,4
1739758285000,-86,12,-12,2
1739758285000,-69,20,-2,3
1739758285000,-73,18,-6,1
1739758285000,-71,20,6,3
1739758285000,-73,20,5,4
1739758285000,-49,20,8,2
1739758285000,-51,20,6,1
1739758285000,-68,20,10,3
1739758285000,-68,20,10,4
1739758285000,-91,18,-5,2
1739758285000,-93,17,-7,1
1739758285000,-74,20,8,3
1739758285000,-79,20,5,2
1739758285000,-64,20,6,1
1739758285000,-65,20,7,2
1739758285000,-68,20,7,2
1739758285000,-69,20,6,1
1739758285000,-75,20,5,1
1739758285000,-78,20,4,2
1739758285000,-85,20,1,1
1739758285000,-80,19,-4,2
1739758285000,-88,14,-10,1
1739758285000,-83,20,1,3
1739758285000,-83,20,1,4
1739758285000,-45,20,0,4
1739758285000,-61,9,-16,2
1739758285000,-73,20,-3,2
1739758285000,-76,18,-5,1
1739758285000,-34,20,2,2
1739758285000,-36,20,1,1
1739758285000,-78,20,-2,2
1739758285000,-84,17,-7,1
1739758285000,-83,20,-3,3
1739758285000,-87,16,-8,2
1739758285000,-41,20,-1,2
1739758285000,-46,20,-2,1
1739758285000,-67,20,0,1
1739758285000,-67,20,0,2
1739758285000,-86,18,-5,3
1739758285000,-98,8,-16,2
1739758285000,-73,20,6,1
1739758285000,-75,20,6,2
1739758285000,-62,20,7,2
1739758285000,-66,20,5,1
1739758286000,-79,20,5,1
1739758286000,-79,20,5,2
1739758286000,-70,20,10,2
1739758286000,-75,20,6,1
1739758286000,-92,15,-9,3
1739758286000,-101,7,-17,2
1739758286000,-79,20,5,2
1739758286000,-83,20,2,1
1739758286000,-78,20,5,1
1739758286000,-79,20,4,2
1739758286000,-83,19,-4,2
1739758286000,-87,17,-7,1
1739758286000,-72,20,6,2
1739758286000,-73,20,5,1
1739758286000,-87,18,-5,3
1739758286000,-94,11,-13,2
1739758286000,-72,20,-3,2
1739758286000,-76,18,-6,1
1739758286000,-71,20,3,2
1739758286000,-73,20,1,1
1739758286000,-92,16,-8,3
1739758286000,-96,12,-12,2
1739758286000,-74,20,3,1
1739758286000,-77,20,3,2
1739758286000,-72,20,5,2
1739758286000,-74,20,4,1
1739758286000,-87,18,-5,2
1739758286000,-90,16,-8,1
1739758286000,-85,20,1,2
1739758286000,-84,20,2,3
1739758286000,-79,20,7,4
1739758286000,-82,20,4,3
1739758286000,-80,20,4,3
1739758286000,-74,17,-6,2
1739758286000,-75,14,-10,1
1739758286000,-84,20,0,2
1739758286000,-85,20,-1,1
1739758286000,-74,20,-2,2
1739758286000,-78,19,-4,1
1739758286000,-71,20,-2,2
1739758286000,-80,10,-15,1
1739758286000,-74,20,6,2
1739758286000,-76,20,5,1
1739758286000,-66,20,4,2
1739758286000,-45,20,1,2
1739758286000,-75,20,3,2
1739758286000,-78,20,1,1
1739758286000,-71,20,4,2
1739758286000,-74,20,1,1
1739758286000,-74,20,-3,2
1739758286000,-79,17,-6,1
1739758286000,-80,20,-2,3
1739758286000,-83,19,-4,2
1739758286000,-84,20,-3,2
1739758286000,-91,16,-7,1
1739758286000,-72,20,-1,3
1739758286000,-77,19,-4,2
1739758286000,-77,19,-4,2
1739758286000,-86,12,-12,1
1739758286000,-81,20,-3,2
1739758286000,-86,16,-8,1
1739758286000,-60,20,7,1
1739758286000,-61,20,7,2
1739758286000,-73,20,8,2
1739758286000,-75,20,7,1
1739758286000,-79,20,-2,3
1739758286000,-84,18,-5,2
1739758286000,-71,20,9,3
1739758286000,-73,20,8,4
1739758286000,-73,20,7,3
1739758286000,-77,20,3,1
1739758286000,-89,20,-3,2
1739758286000,-94,16,-7,1
1739758286000,-37,20,-2,3
1739758286000,-40,19,-4,2
1739758286000,-92,16,-8,3
1739758286000,-102,7,-17,2
1739758286000,-77,20,-1,3
1739758286000,-85,16,-7,2
1739758286000,-81,20,3,2
1739758286000,-82,20,2,1
1739758286000,-57,20,8,2
1739758286000,-58,20,7,1
1739758286000,-64,20,5,2
1739758286000,-65,20,4,4
1739758286000,-62,20,8,2
1739758286000,-63,20,7,1
1739758286000,-40,20,-2,1
1739758286000,-40,20,-2,2
1739758286000,-61,20,6,3
1739758286000,-65,20,3,2
1739758286000,-72,20,-1,3
1739758286000,-78,19,-4,2
1739758286000,-73,20,0,2
1739758286000,-77,20,-3,1
1739758286000,-58,20,7,1
1739758286000,-59,20,8,2
1739758286000,-55,20,7,2
1739758286000,-60,20,5,1
1739758286000,-82,20,-1,3
1739758286000,-87,18,-5,2
1739758286000,-65,20,-2,2
1739758286000,-71,16,-8,1
1739758286000,-76,20,6,2
1739758286000,-74,20,7,3
1739758286000,-86,20,0,1
1739758286000,-86,20,0,2
1739758286000,-78,20,-2,2
1739758286000,-82,17,-7,1
1739758286000,-77,18,-5,4
1739758286000,-80,16,-8,2
1739758286000,-52,20,7,2
1739758286000,-53,20,6,1
1739758286000,-76,20,5,2
1739758286000,-77,20,4,1
1739758286000,-81,20,-2,3
1739758286000,-84,19,-4,2
1739758286000,-72,19,-4,2
1739758286000,-77,16,-8,1
1739758286000,-80,20,-1,2
1739758286000,-81,20,-1,1
1739758286000,-83,20,2,2
1739758286000,-85,20,1,1
1739758286000,-98,12,-13,4
1739758286000,-111,-1,-24,2
1739758286000,-66,20,8,2
